worker_id,full_name,phone,email,city,locality,category,user_zone,worker_zone,available,weekly_gigs,rating,completed_jobs,acceptance_rate,cancellation_rate,response_minutes,price,budget,distance_km,successful_booking
770,Amit Sood,+917015176247,worker770@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,4,4.39,129,0.94,0.11,24,509,1936,12.3,1
771,Shivam Negi,+916786996266,worker771@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,1,11,4.76,385,0.78,0.07,66,572,2958,15.0,1
772,Anmol Qureshi,+917927798459,worker772@kaushalkonnect.in,Delhi,Pitampura,Appliance Repair,North,North,1,4,3.92,395,0.84,0.01,83,1049,1721,10.1,1
773,Priya Dutta,+917774900726,worker773@kaushalkonnect.in,Delhi,Dwarka,Home Cleaning,West,West,1,13,3.98,68,0.96,0.17,69,312,1007,11.8,0
774,Sakshi Singh,+916317405303,worker774@kaushalkonnect.in,Delhi,Janakpuri,Electrical,West,West,1,1,3.78,370,0.98,0.13,10,637,2957,14.5,1
775,Kavita Verma,+916424801640,worker775@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,1,9,5.0,335,0.85,0.07,76,481,2004,3.3,0
776,Kunal Saxena,+919156264775,worker776@kaushalkonnect.in,Delhi,Malviya Nagar,Painting,South,South,1,3,4.17,159,0.81,0.06,43,452,2567,7.9,0
777,Ayush Rana,+916386832417,worker777@kaushalkonnect.in,Delhi,Karol Bagh,Appliance Repair,Central,Central,1,3,4.46,173,0.87,0.04,10,999,2772,13.7,0
778,Vikram Reddy,+916701793682,worker778@kaushalkonnect.in,Delhi,Rajouri Garden,Appliance Repair,West,West,1,3,4.2,261,0.88,0.15,84,839,4452,7.7,1
779,Sonu Bhardwaj,+916434102869,worker779@kaushalkonnect.in,Noida,Sector 62,Plumbing,Noida,Noida,1,10,4.21,301,0.99,0.11,53,557,885,7.4,0
780,Siddharth Khan,+918009697051,worker780@kaushalkonnect.in,Noida,Sector 18,Carpentry,Noida,Noida,1,8,3.82,358,0.89,0.09,33,612,4190,9.6,0
781,Suraj Thakur,+918753853241,worker781@kaushalkonnect.in,Noida,Sector 50,Carpentry,Noida,Noida,1,6,3.65,521,0.95,0.01,32,628,3252,2.5,0
782,Vivek Saini,+916537192692,worker782@kaushalkonnect.in,Noida,Sector 137,Plumbing,Noida,Noida,1,9,3.79,51,0.99,0.07,93,511,2360,10.8,1
783,Pankaj Patel,+918198237912,worker783@kaushalkonnect.in,Greater Noida,Knowledge Park,Home Cleaning,Greater Noida,Greater Noida,0,10,3.57,558,0.88,0.08,15,417,960,2.4,0
784,Divya Shah,+919233044055,worker784@kaushalkonnect.in,Greater Noida,Alpha 1,Plumbing,Greater Noida,Greater Noida,1,11,4.43,322,0.88,0.08,37,582,689,14.5,1
785,Manish Khan,+919699270580,worker785@kaushalkonnect.in,Ghaziabad,Indirapuram,Carpentry,Ghaziabad,Ghaziabad,1,3,4.61,236,0.89,0.15,59,803,3170,10.5,0
786,Sanjay Iyer,+918314494026,worker786@kaushalkonnect.in,Ghaziabad,Vaishali,Carpentry,Ghaziabad,Ghaziabad,1,9,4.87,585,0.83,0.19,72,496,2959,12.2,1
787,Isha Bhardwaj,+919487826448,worker787@kaushalkonnect.in,Ghaziabad,Kaushambi,Home Cleaning,Ghaziabad,Ghaziabad,1,1,4.45,351,0.99,0.01,10,445,901,9.5,1
788,Suman Bansal,+916450189414,worker788@kaushalkonnect.in,Gurugram,Sector 14,Carpentry,Gurugram,Gurugram,1,7,4.4,384,0.86,0.01,29,830,2116,15.0,1
789,Sanjay Agarwal,+916608584922,worker789@kaushalkonnect.in,Gurugram,Sector 56,Appliance Repair,Gurugram,Gurugram,1,13,4.11,239,0.85,0.11,117,832,1682,13.1,0
790,Anjali Kohli,+918540233355,worker790@kaushalkonnect.in,Gurugram,DLF Phase 3,Painting,Gurugram,Gurugram,1,4,4.33,414,0.99,0.03,72,642,1110,1.5,1
791,Mohit Bansal,+916362971360,worker791@kaushalkonnect.in,Faridabad,Sector 15,Carpentry,Faridabad,Faridabad,1,11,3.34,627,0.99,0.08,80,676,1300,5.7,1
792,Yogesh Mehta,+916099804458,worker792@kaushalkonnect.in,Faridabad,Sector 21,Home Cleaning,Faridabad,Faridabad,1,9,3.98,243,0.92,0.14,29,457,1278,1.9,1
793,Sonu Sharma,+917428685728,worker793@kaushalkonnect.in,Delhi,Laxmi Nagar,Painting,East,East,0,7,4.38,360,0.97,0.11,31,519,2244,13.9,0
794,Arnav Tripathi,+918639695875,worker794@kaushalkonnect.in,Delhi,Preet Vihar,Appliance Repair,East,East,0,13,4.46,637,0.86,0.1,45,511,2953,0.7,0
795,Isha Agarwal,+917765219926,worker795@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,0,14,4.05,586,0.91,0.07,45,592,2591,4.9,1
796,Neha Yadav,+917469546468,worker796@kaushalkonnect.in,Delhi,Pitampura,Carpentry,North,North,1,7,3.84,594,0.99,0.14,49,557,1866,6.3,0
797,Aman Chaudhary,+917421530915,worker797@kaushalkonnect.in,Delhi,Dwarka,Electrical,West,West,1,5,4.13,580,0.89,0.03,84,428,1599,15.0,0
798,Aditi Chauhan,+917308316794,worker798@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,5,3.85,539,0.95,0.09,56,655,1192,15.0,1
799,Neeraj Gupta,+916971513790,worker799@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,0,9,4.77,126,0.87,0.03,43,578,2240,3.4,1
800,Suman Sharma,+916290264769,worker800@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,1,12,4.16,421,0.82,0.09,140,561,1184,9.8,1
801,Sunil Bisht,+918505767430,worker801@kaushalkonnect.in,Delhi,Karol Bagh,Appliance Repair,Central,Central,1,5,4.02,53,0.83,0.02,82,600,1266,3.0,1
802,Neha Sheikh,+917118604325,worker802@kaushalkonnect.in,Delhi,Rajouri Garden,Electrical,West,West,1,1,4.14,164,0.74,0.11,10,692,2182,12.9,1
803,Arjun Chauhan,+916976901825,worker803@kaushalkonnect.in,Noida,Sector 62,Painting,Noida,Noida,1,13,4.05,106,0.91,0.11,43,406,2485,9.3,1
804,Siddharth Ansari,+918965300974,worker804@kaushalkonnect.in,Noida,Sector 18,Painting,Noida,Noida,0,9,4.78,133,0.9,0.05,113,422,2957,1.8,1
805,Anmol Yadav,+917698529067,worker805@kaushalkonnect.in,Noida,Sector 50,Painting,Noida,Noida,1,5,4.66,488,0.99,0.12,43,512,3884,3.7,0
806,Siddharth Bhatia,+918586567825,worker806@kaushalkonnect.in,Noida,Sector 137,Painting,Noida,Noida,1,13,3.88,188,0.95,0.05,31,447,1264,8.2,1
807,Ravi Patel,+917675441984,worker807@kaushalkonnect.in,Greater Noida,Knowledge Park,Home Cleaning,Greater Noida,Greater Noida,1,10,3.93,223,0.96,0.09,77,522,1564,5.6,1
808,Isha Khan,+917611053102,worker808@kaushalkonnect.in,Greater Noida,Alpha 1,Painting,Greater Noida,Greater Noida,1,9,4.26,502,0.89,0.06,35,497,3637,8.2,1
809,Rahul Thakur,+918146762061,worker809@kaushalkonnect.in,Ghaziabad,Indirapuram,Painting,Ghaziabad,Ghaziabad,1,9,4.61,413,0.92,0.11,74,433,3654,5.9,1
810,Anmol Kohli,+919049029926,worker810@kaushalkonnect.in,Ghaziabad,Vaishali,Carpentry,Ghaziabad,Ghaziabad,1,9,4.59,340,0.83,0.09,58,886,1956,1.4,1
811,Bhavna Ali,+919106438882,worker811@kaushalkonnect.in,Ghaziabad,Kaushambi,Appliance Repair,Ghaziabad,Ghaziabad,1,18,4.67,296,0.89,0.11,93,1053,1316,1.3,1
812,Siddharth Kohli,+918025990417,worker812@kaushalkonnect.in,Gurugram,Sector 14,Carpentry,Gurugram,Gurugram,0,2,3.0,523,0.86,0.08,82,622,3149,4.0,1
813,Ankit Roy,+917558516145,worker813@kaushalkonnect.in,Gurugram,Sector 56,Appliance Repair,Gurugram,Gurugram,1,16,4.41,309,0.83,0.07,126,1085,4717,1.1,1
814,Kavita Joshi,+917192129635,worker814@kaushalkonnect.in,Gurugram,DLF Phase 3,Painting,Gurugram,Gurugram,0,4,4.02,397,0.95,0.09,10,449,3882,14.2,0
815,Karan Tripathi,+916774204941,worker815@kaushalkonnect.in,Faridabad,Sector 15,Carpentry,Faridabad,Faridabad,1,7,4.03,224,0.81,0.02,64,736,2203,11.9,1
816,Yogesh Pandey,+916389763568,worker816@kaushalkonnect.in,Faridabad,Sector 21,Appliance Repair,Faridabad,Faridabad,1,12,4.46,445,0.75,0.15,26,673,3666,14.4,1
817,Pankaj Sood,+917734424142,worker817@kaushalkonnect.in,Delhi,Laxmi Nagar,Home Cleaning,East,East,1,11,4.23,5,0.91,0.1,40,529,1111,1.4,0
818,Simran Joshi,+917853190997,worker818@kaushalkonnect.in,Delhi,Preet Vihar,Carpentry,East,East,1,6,3.87,600,0.91,0.13,28,855,3231,9.5,1
819,Aditi Kapoor,+919716377216,worker819@kaushalkonnect.in,Delhi,Rohini,Home Cleaning,North,North,1,11,3.52,455,0.99,0.09,108,511,1201,2.0,0
820,Deepika Jain,+916173019539,worker820@kaushalkonnect.in,Delhi,Pitampura,Electrical,North,North,1,2,3.98,155,0.87,0.18,37,518,1915,11.2,1
821,Neeraj Yadav,+919079581750,worker821@kaushalkonnect.in,Delhi,Dwarka,Plumbing,West,West,1,9,3.69,481,0.95,0.06,76,459,1145,1.5,1
822,Amit Roy,+916724047552,worker822@kaushalkonnect.in,Delhi,Janakpuri,Electrical,West,West,0,11,4.17,463,0.73,0.08,66,748,1224,1.0,1
823,Sonu Tripathi,+916466469269,worker823@kaushalkonnect.in,Delhi,Saket,Electrical,South,South,1,7,4.28,317,0.79,0.08,10,755,853,11.9,1
824,Sameer Sharma,+918133144631,worker824@kaushalkonnect.in,Delhi,Malviya Nagar,Appliance Repair,South,South,1,12,4.54,185,0.84,0.06,47,652,3428,4.7,0
825,Arjun Kumar,+918936209872,worker825@kaushalkonnect.in,Delhi,Karol Bagh,Home Cleaning,Central,Central,1,1,4.13,24,0.96,0.15,37,307,1259,4.2,1
826,Kavita Menon,+919965747496,worker826@kaushalkonnect.in,Delhi,Rajouri Garden,Appliance Repair,West,West,1,12,5.0,282,0.82,0.1,28,863,2915,10.2,1
827,Aman Das,+919384079946,worker827@kaushalkonnect.in,Noida,Sector 62,Carpentry,Noida,Noida,1,7,4.13,381,0.87,0.14,100,642,2143,12.3,1
828,Vivek Srivastava,+916499579668,worker828@kaushalkonnect.in,Noida,Sector 18,Painting,Noida,Noida,1,3,4.59,97,0.85,0.06,82,537,2952,8.6,1
829,Amit Naidu,+918505207050,worker829@kaushalkonnect.in,Noida,Sector 50,Electrical,Noida,Noida,1,14,4.38,365,0.93,0.09,60,697,2393,2.5,1
830,Vinay Gupta,+918710744000,worker830@kaushalkonnect.in,Noida,Sector 137,Electrical,Noida,Noida,0,7,4.04,375,0.84,0.11,32,533,2963,13.2,1
831,Mohit Saini,+919081717974,worker831@kaushalkonnect.in,Greater Noida,Knowledge Park,Carpentry,Greater Noida,Greater Noida,1,1,3.47,311,0.85,0.06,81,724,2995,0.8,1
832,Naman Arora,+919606213650,worker832@kaushalkonnect.in,Greater Noida,Alpha 1,Painting,Greater Noida,Greater Noida,1,8,3.9,611,0.86,0.18,55,437,1618,2.1,1
833,Raj Malhotra,+916896429168,worker833@kaushalkonnect.in,Ghaziabad,Indirapuram,Carpentry,Ghaziabad,Ghaziabad,0,11,4.04,379,0.95,0.01,52,699,4280,13.9,1
834,Siddharth Srivastava,+917792462617,worker834@kaushalkonnect.in,Ghaziabad,Vaishali,Painting,Ghaziabad,Ghaziabad,1,9,4.41,443,0.93,0.15,28,466,2480,7.5,0
835,Kunal Nair,+916793592397,worker835@kaushalkonnect.in,Ghaziabad,Kaushambi,Painting,Ghaziabad,Ghaziabad,1,9,3.52,399,0.77,0.05,49,369,1783,11.5,0
836,Gaurav Gupta,+916015028738,worker836@kaushalkonnect.in,Gurugram,Sector 14,Electrical,Gurugram,Gurugram,1,9,3.91,525,0.87,0.01,35,597,883,7.3,1
837,Vikas Mehta,+918994180656,worker837@kaushalkonnect.in,Gurugram,Sector 56,Home Cleaning,Gurugram,Gurugram,1,12,4.14,345,0.91,0.08,98,361,1527,11.7,1
838,Sanjay Das,+917450490590,worker838@kaushalkonnect.in,Gurugram,DLF Phase 3,Appliance Repair,Gurugram,Gurugram,1,5,4.26,531,0.93,0.09,41,625,786,5.1,0
839,Isha Tripathi,+919154911156,worker839@kaushalkonnect.in,Faridabad,Sector 15,Appliance Repair,Faridabad,Faridabad,1,15,4.28,180,0.96,0.01,52,612,1125,11.3,1
840,Suraj Ali,+916861879118,worker840@kaushalkonnect.in,Faridabad,Sector 21,Home Cleaning,Faridabad,Faridabad,1,14,4.55,616,0.95,0.05,104,428,971,14.7,0
841,Divya Ghosh,+919712736189,worker841@kaushalkonnect.in,Delhi,Laxmi Nagar,Carpentry,East,East,1,13,4.21,22,0.91,0.04,10,840,1413,1.7,1
842,Suraj Shah,+917495144263,worker842@kaushalkonnect.in,Delhi,Preet Vihar,Carpentry,East,East,0,12,4.72,207,0.9,0.02,52,463,1573,7.3,0
843,Dev Rawat,+919054755133,worker843@kaushalkonnect.in,Delhi,Rohini,Electrical,North,North,1,9,4.83,647,0.86,0.01,103,636,897,12.4,0
844,Dev Agarwal,+917857653318,worker844@kaushalkonnect.in,Delhi,Pitampura,Carpentry,North,North,1,12,4.56,213,0.91,0.12,107,666,2185,3.6,0
845,Aman Ghosh,+918965555478,worker845@kaushalkonnect.in,Delhi,Dwarka,Home Cleaning,West,West,1,10,4.74,314,0.88,0.04,54,505,638,2.9,1
846,Shivam Sood,+919814352125,worker846@kaushalkonnect.in,Delhi,Janakpuri,Electrical,West,West,1,10,4.28,70,0.83,0.13,45,671,1718,14.0,1
847,Sameer Rana,+918073197329,worker847@kaushalkonnect.in,Delhi,Saket,Carpentry,South,South,0,5,3.65,207,0.83,0.02,56,629,1048,5.4,0
848,Vikas Ali,+918349319725,worker848@kaushalkonnect.in,Delhi,Malviya Nagar,Plumbing,South,South,1,6,3.62,551,0.83,0.06,42,558,1055,10.6,1
849,Vikram Chauhan,+916396585636,worker849@kaushalkonnect.in,Delhi,Karol Bagh,Plumbing,Central,Central,1,10,3.5,356,0.74,0.01,65,482,1845,7.0,1
850,Rohit Saini,+918280939365,worker850@kaushalkonnect.in,Delhi,Rajouri Garden,Electrical,West,West,1,11,3.8,76,0.9,0.03,10,603,1381,1.9,1
851,Vinay Rawat,+916918434168,worker851@kaushalkonnect.in,Noida,Sector 62,Plumbing,Noida,Noida,1,11,4.39,350,0.95,0.07,50,516,1488,15.0,0
852,Rahul Bansal,+918800868730,worker852@kaushalkonnect.in,Noida,Sector 18,Home Cleaning,Noida,Noida,1,9,4.21,355,0.79,0.06,51,473,1476,10.0,0
853,Ankit Khanna,+918760117122,worker853@kaushalkonnect.in,Noida,Sector 50,Electrical,Noida,Noida,1,16,4.13,463,0.85,0.12,68,796,2453,13.6,1
854,Deepika Kumar,+917915891560,worker854@kaushalkonnect.in,Noida,Sector 137,Painting,Noida,Noida,1,3,4.09,417,0.85,0.08,121,570,4000,3.6,1
855,Kavita Kohli,+916062993855,worker855@kaushalkonnect.in,Greater Noida,Knowledge Park,Electrical,Greater Noida,Greater Noida,1,11,4.34,37,0.84,0.08,129,567,1073,10.0,1
856,Nikhil Das,+917103554910,worker856@kaushalkonnect.in,Greater Noida,Alpha 1,Appliance Repair,Greater Noida,Greater Noida,1,5,4.42,65,0.92,0.14,89,670,1131,1.2,1
857,Ananya Thakur,+917317850655,worker857@kaushalkonnect.in,Ghaziabad,Indirapuram,Home Cleaning,Ghaziabad,Ghaziabad,1,13,4.22,15,0.85,0.07,85,441,1151,6.9,0
858,Rahul Khan,+918890255285,worker858@kaushalkonnect.in,Ghaziabad,Vaishali,Carpentry,Ghaziabad,Ghaziabad,1,13,3.84,307,0.99,0.02,15,886,1316,8.5,0
859,Pradeep Arora,+918822073017,worker859@kaushalkonnect.in,Ghaziabad,Kaushambi,Plumbing,Ghaziabad,Ghaziabad,0,11,3.7,434,0.9,0.08,24,613,1484,12.5,1
860,Sameer Srivastava,+917044388694,worker860@kaushalkonnect.in,Gurugram,Sector 14,Home Cleaning,Gurugram,Gurugram,1,11,3.97,141,0.79,0.19,91,311,1248,3.0,1
861,Deepak Sheikh,+917975425397,worker861@kaushalkonnect.in,Gurugram,Sector 56,Plumbing,Gurugram,Gurugram,1,12,3.87,39,0.97,0.15,44,645,2160,12.4,0
862,Mohit Joshi,+919187328074,worker862@kaushalkonnect.in,Gurugram,DLF Phase 3,Plumbing,Gurugram,Gurugram,1,14,4.06,207,0.83,0.1,48,483,1005,6.7,0
863,Yogesh Khanna,+916964544093,worker863@kaushalkonnect.in,Faridabad,Sector 15,Appliance Repair,Faridabad,Faridabad,1,10,3.72,400,0.86,0.11,83,1062,4601,3.7,1
864,Ankit Arora,+919057303884,worker864@kaushalkonnect.in,Faridabad,Sector 21,Appliance Repair,Faridabad,Faridabad,0,4,4.35,449,0.94,0.05,12,761,4419,11.3,1
865,Sachin Das,+916481857537,worker865@kaushalkonnect.in,Delhi,Laxmi Nagar,Appliance Repair,East,East,0,10,3.97,243,0.96,0.1,26,1080,3621,13.7,1
866,Mohit Patel,+917518470071,worker866@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,7,4.34,346,0.95,0.06,59,603,1223,6.9,1
867,Arjun Naidu,+917944699872,worker867@kaushalkonnect.in,Delhi,Rohini,Carpentry,North,North,0,16,3.85,590,0.91,0.11,61,832,1001,13.7,1
868,Sakshi Ghosh,+918652543011,worker868@kaushalkonnect.in,Delhi,Pitampura,Plumbing,North,North,1,3,4.06,326,0.95,0.07,30,673,1914,8.2,1
869,Suraj Chaudhary,+916783493583,worker869@kaushalkonnect.in,Delhi,Dwarka,Electrical,West,West,1,9,3.67,641,0.92,0.1,62,719,1278,8.9,1
870,Gaurav Roy,+918058234136,worker870@kaushalkonnect.in,Delhi,Janakpuri,Plumbing,West,West,1,14,4.04,449,0.81,0.02,15,696,2360,11.0,1
871,Karan Bansal,+918276843449,worker871@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,1,7,4.4,253,0.9,0.04,17,662,1647,9.0,1
872,Sunil Das,+918581282654,worker872@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,1,8,3.8,386,0.93,0.14,73,635,3941,11.8,1
873,Sachin Sharma,+918151293917,worker873@kaushalkonnect.in,Delhi,Karol Bagh,Carpentry,Central,Central,1,9,4.03,338,0.99,0.08,24,877,2746,3.1,1
874,Amit Bansal,+916108177428,worker874@kaushalkonnect.in,Delhi,Rajouri Garden,Appliance Repair,West,West,1,11,3.44,246,0.78,0.08,102,871,3676,10.6,0
875,Sakshi Bisht,+919635281553,worker875@kaushalkonnect.in,Noida,Sector 62,Plumbing,Noida,Noida,1,4,3.86,629,0.92,0.06,46,475,1186,1.5,0
876,Dev Dutta,+919762353679,worker876@kaushalkonnect.in,Noida,Sector 18,Appliance Repair,Noida,Noida,1,14,4.55,282,0.79,0.12,10,1071,1451,4.0,1
877,Shreya Shah,+918915802032,worker877@kaushalkonnect.in,Noida,Sector 50,Painting,Noida,Noida,1,6,3.95,643,0.96,0.01,65,470,1397,12.8,1
878,Riya Rao,+916412395183,worker878@kaushalkonnect.in,Noida,Sector 137,Electrical,Noida,Noida,1,13,3.65,123,0.84,0.05,23,501,2199,10.1,1
879,Sachin Joshi,+918891512559,worker879@kaushalkonnect.in,Greater Noida,Knowledge Park,Electrical,Greater Noida,Greater Noida,1,8,4.79,140,0.99,0.09,29,583,970,1.6,1
880,Raj Singh,+919692593000,worker880@kaushalkonnect.in,Greater Noida,Alpha 1,Home Cleaning,Greater Noida,Greater Noida,1,1,3.56,373,0.92,0.08,104,306,520,7.4,0
881,Isha Bhatia,+919572341533,worker881@kaushalkonnect.in,Ghaziabad,Indirapuram,Home Cleaning,Ghaziabad,Ghaziabad,1,1,5.0,7,0.89,0.03,52,372,830,11.2,1
882,Deepika Yadav,+918788300524,worker882@kaushalkonnect.in,Ghaziabad,Vaishali,Home Cleaning,Ghaziabad,Ghaziabad,1,10,4.25,348,0.9,0.09,118,343,960,8.6,0
883,Rahul Kapoor,+918868196445,worker883@kaushalkonnect.in,Ghaziabad,Kaushambi,Painting,Ghaziabad,Ghaziabad,1,2,3.87,25,0.82,0.08,75,638,2028,3.4,0
884,Rohit Patel,+917375375763,worker884@kaushalkonnect.in,Gurugram,Sector 14,Appliance Repair,Gurugram,Gurugram,1,10,3.84,504,0.98,0.03,29,910,2065,10.6,1
885,Pankaj Bisht,+917748804053,worker885@kaushalkonnect.in,Gurugram,Sector 56,Appliance Repair,Gurugram,Gurugram,1,14,4.24,307,0.97,0.06,81,753,3618,7.3,1
886,Akash Nair,+919433763831,worker886@kaushalkonnect.in,Gurugram,DLF Phase 3,Appliance Repair,Gurugram,Gurugram,1,12,4.21,151,0.97,0.02,85,655,1543,2.9,0
887,Divya Patel,+917770760108,worker887@kaushalkonnect.in,Faridabad,Sector 15,Electrical,Faridabad,Faridabad,1,5,3.92,80,0.93,0.13,68,748,1282,0.7,0
888,Kunal Mehta,+918152778974,worker888@kaushalkonnect.in,Faridabad,Sector 21,Painting,Faridabad,Faridabad,1,5,4.53,411,0.8,0.11,58,608,2627,7.0,1
889,Neeraj Ali,+918435512450,worker889@kaushalkonnect.in,Delhi,Laxmi Nagar,Appliance Repair,East,East,1,10,4.73,142,0.98,0.06,66,996,2788,9.1,0
890,Gaurav Naidu,+917030516158,worker890@kaushalkonnect.in,Delhi,Preet Vihar,Appliance Repair,East,East,0,15,4.5,263,0.83,0.12,13,457,3358,6.8,1
891,Sakshi Das,+919447459545,worker891@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,1,12,4.17,339,0.93,0.07,63,453,801,11.9,0
892,Deepika Rawat,+918196495869,worker892@kaushalkonnect.in,Delhi,Pitampura,Home Cleaning,North,North,1,1,4.74,368,0.95,0.06,30,460,526,12.3,1
893,Nikhil Negi,+917094400991,worker893@kaushalkonnect.in,Delhi,Dwarka,Home Cleaning,West,West,0,4,3.91,246,0.97,0.12,89,395,542,10.5,1
894,Vikram Yadav,+918798451897,worker894@kaushalkonnect.in,Delhi,Janakpuri,Electrical,West,West,1,17,5.0,282,0.93,0.05,83,509,837,2.1,1
895,Ashish Patel,+918386687121,worker895@kaushalkonnect.in,Delhi,Saket,Appliance Repair,South,South,1,9,5.0,597,0.89,0.13,60,686,3218,7.9,0
896,Gaurav Sharma,+919548522979,worker896@kaushalkonnect.in,Delhi,Malviya Nagar,Painting,South,South,0,10,3.72,154,0.86,0.06,89,526,1255,2.7,1
897,Akash Pandey,+919394375115,worker897@kaushalkonnect.in,Delhi,Karol Bagh,Carpentry,Central,Central,0,6,3.83,516,0.91,0.1,80,883,3599,13.6,1
898,Sanjay Jain,+916673057374,worker898@kaushalkonnect.in,Delhi,Rajouri Garden,Painting,West,West,1,6,4.29,603,0.88,0.08,116,638,1461,6.8,0
899,Divya Qureshi,+918977262046,worker899@kaushalkonnect.in,Noida,Sector 62,Appliance Repair,Noida,Noida,1,14,4.46,272,0.91,0.03,10,968,4147,8.8,0
900,Bhavna Joshi,+917418249588,worker900@kaushalkonnect.in,Noida,Sector 18,Appliance Repair,Noida,Noida,1,4,4.08,454,0.79,0.08,63,829,3154,13.1,1
901,Priya Rao,+917769480175,worker901@kaushalkonnect.in,Noida,Sector 50,Painting,Noida,Noida,1,9,3.57,44,0.92,0.14,38,383,1749,8.5,1
902,Neeraj Ansari,+917434073050,worker902@kaushalkonnect.in,Noida,Sector 137,Painting,Noida,Noida,1,9,4.1,478,0.96,0.11,17,543,1377,7.7,1
903,Arjun Mehta,+917893661428,worker903@kaushalkonnect.in,Greater Noida,Knowledge Park,Plumbing,Greater Noida,Greater Noida,0,12,3.76,450,0.91,0.04,67,695,1604,12.3,1
904,Rahul Malhotra,+916507452425,worker904@kaushalkonnect.in,Greater Noida,Alpha 1,Electrical,Greater Noida,Greater Noida,1,6,4.5,41,0.9,0.06,29,506,1326,8.8,1
905,Sachin Bisht,+919998782452,worker905@kaushalkonnect.in,Ghaziabad,Indirapuram,Home Cleaning,Ghaziabad,Ghaziabad,1,4,4.23,253,0.86,0.16,75,322,1678,14.7,0
906,Priya Patel,+919106197545,worker906@kaushalkonnect.in,Ghaziabad,Vaishali,Appliance Repair,Ghaziabad,Ghaziabad,1,15,4.87,294,0.91,0.07,81,691,720,1.0,0
907,Manish Menon,+917040217958,worker907@kaushalkonnect.in,Ghaziabad,Kaushambi,Carpentry,Ghaziabad,Ghaziabad,1,15,3.88,645,0.85,0.09,49,622,2362,7.2,1
908,Pooja Rana,+917857685282,worker908@kaushalkonnect.in,Gurugram,Sector 14,Appliance Repair,Gurugram,Gurugram,1,5,4.04,633,0.89,0.11,46,1036,2536,4.6,1
909,Deepika Qureshi,+917281328341,worker909@kaushalkonnect.in,Gurugram,Sector 56,Carpentry,Gurugram,Gurugram,1,14,4.66,14,0.88,0.01,18,743,4427,13.2,1
910,Anmol Agarwal,+916094652946,worker910@kaushalkonnect.in,Gurugram,DLF Phase 3,Home Cleaning,Gurugram,Gurugram,1,7,4.42,448,0.94,0.02,37,493,1294,1.4,1
911,Sachin Negi,+918448368472,worker911@kaushalkonnect.in,Faridabad,Sector 15,Electrical,Faridabad,Faridabad,1,7,4.72,149,0.78,0.08,57,625,789,3.7,1
912,Divya Mehta,+918426785347,worker912@kaushalkonnect.in,Faridabad,Sector 21,Painting,Faridabad,Faridabad,1,9,4.17,161,0.82,0.04,71,382,1722,8.0,0
913,Aman Kapoor,+916537058488,worker913@kaushalkonnect.in,Delhi,Laxmi Nagar,Electrical,East,East,1,10,3.79,28,0.99,0.09,66,559,1024,2.9,0
914,Rohit Joshi,+919777700046,worker914@kaushalkonnect.in,Delhi,Preet Vihar,Electrical,East,East,1,9,4.51,288,0.76,0.03,59,474,943,6.3,0
915,Simran Pandey,+916951599512,worker915@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,1,10,4.97,319,0.89,0.05,107,539,3350,14.4,1
916,Suraj Naidu,+918496477643,worker916@kaushalkonnect.in,Delhi,Pitampura,Appliance Repair,North,North,1,15,4.06,50,0.96,0.08,74,756,2653,9.1,1
917,Shivam Srivastava,+917552548775,worker917@kaushalkonnect.in,Delhi,Dwarka,Electrical,West,West,1,9,4.91,341,0.73,0.01,34,541,815,10.7,0
918,Isha Joshi,+919692234675,worker918@kaushalkonnect.in,Delhi,Janakpuri,Plumbing,West,West,0,9,4.61,51,0.96,0.08,76,692,1510,10.8,1
919,Manish Rao,+916745842975,worker919@kaushalkonnect.in,Delhi,Saket,Home Cleaning,South,South,1,12,3.51,377,0.91,0.04,68,528,1331,2.8,1
920,Suman Thakur,+919496101727,worker920@kaushalkonnect.in,Delhi,Malviya Nagar,Plumbing,South,South,1,7,3.87,510,0.9,0.09,60,455,1822,6.2,0
921,Sanjay Bisht,+916362812494,worker921@kaushalkonnect.in,Delhi,Karol Bagh,Painting,Central,Central,1,14,4.65,580,0.86,0.13,51,594,923,9.7,1
922,Sameer Saxena,+919007335628,worker922@kaushalkonnect.in,Delhi,Rajouri Garden,Carpentry,West,West,1,7,4.89,555,0.94,0.13,25,828,3546,4.4,1
923,Anmol Pandey,+917063258493,worker923@kaushalkonnect.in,Noida,Sector 62,Painting,Noida,Noida,0,12,3.52,64,0.99,0.09,24,590,2177,12.3,1
924,Aditi Bhatia,+918319017860,worker924@kaushalkonnect.in,Noida,Sector 18,Painting,Noida,Noida,1,9,4.09,30,0.98,0.07,61,572,2042,3.9,0
