booking_id,worker_id,customer_id,category,user_zone,budget,status,created_at,customer_name,customer_phone,customer_email
540,877,211,Painting,Ghaziabad,1826,booked,2026-07-23T13:27:31.373892+00:00,Vivek Qureshi,+917255297557,customer211@kaushalkonnect.in
541,521,166,Electrical,Delhi,1427,requested,2026-07-13T10:16:38.373892+00:00,Neeraj Sharma,+916052441830,customer166@kaushalkonnect.in
542,313,381,Plumbing,Delhi,1110,booked,2026-07-12T20:12:44.373892+00:00,Gaurav Shah,+918155868243,customer381@kaushalkonnect.in
543,670,370,Carpentry,Delhi,1427,requested,2026-06-17T07:27:26.373892+00:00,Pradeep Bisht,+916369601399,customer370@kaushalkonnect.in
544,633,465,Home Cleaning,Noida,1314,booked,2026-07-24T18:40:40.373892+00:00,Rohit Reddy,+919025670633,customer465@kaushalkonnect.in
545,410,429,Home Cleaning,Gurugram,610,booked,2026-08-19T02:32:12.373892+00:00,Yogesh Rana,+917907513866,customer429@kaushalkonnect.in
546,469,214,Home Cleaning,Noida,596,booked,2026-07-21T02:09:59.373892+00:00,Sunil Agarwal,+918658057535,customer214@kaushalkonnect.in
547,452,89,Painting,Noida,869,booked,2026-07-20T17:46:07.373892+00:00,Ayush Das,+918619800391,customer89@kaushalkonnect.in
548,241,202,Painting,Delhi,952,requested,2026-07-04T04:10:43.373892+00:00,Pankaj Qureshi,+916050201757,customer202@kaushalkonnect.in
549,837,599,Home Cleaning,Delhi,1066,completed,2026-08-06T15:44:53.373892+00:00,Rakesh Jain,+916958927181,customer599@kaushalkonnect.in
550,147,533,Home Cleaning,Delhi,584,completed,2026-07-10T11:11:47.373892+00:00,Suraj Bansal,+919560858267,customer533@kaushalkonnect.in
551,399,102,Painting,Delhi,1073,completed,2026-07-21T15:44:06.373892+00:00,Gaurav Mehta,+917364647925,customer102@kaushalkonnect.in
552,788,538,Carpentry,Noida,1507,completed,2026-08-02T20:53:23.373892+00:00,Aditi Mehta,+919656455324,customer538@kaushalkonnect.in
553,845,96,Home Cleaning,Noida,1733,requested,2026-06-17T03:27:23.373892+00:00,Aman Gupta,+916403387491,customer96@kaushalkonnect.in
554,565,187,Plumbing,Noida,2468,booked,2026-08-20T19:51:19.373892+00:00,Pradeep Negi,+917214329566,customer187@kaushalkonnect.in
555,718,562,Home Cleaning,Delhi,1246,cancelled,2026-08-06T05:09:54.373892+00:00,Riya Wadhwa,+919901617358,customer562@kaushalkonnect.in
556,711,302,Home Cleaning,Greater Noida,954,booked,2026-06-12T08:17:11.373892+00:00,Yogesh Khanna,+916508934349,customer302@kaushalkonnect.in
557,709,122,Home Cleaning,Faridabad,1067,booked,2026-07-13T13:20:55.373892+00:00,Yash Agarwal,+917923971217,customer122@kaushalkonnect.in
558,797,79,Electrical,Delhi,1442,booked,2026-07-06T10:26:21.373892+00:00,Amit Joshi,+917611705539,customer79@kaushalkonnect.in
559,342,569,Plumbing,Ghaziabad,1367,requested,2026-08-01T16:34:47.373892+00:00,Mohit Verma,+916634993059,customer569@kaushalkonnect.in
560,972,195,Electrical,Gurugram,1271,requested,2026-09-05T05:07:56.373892+00:00,Shreya Rawat,+916696460283,customer195@kaushalkonnect.in
561,499,313,Painting,Faridabad,1973,requested,2026-08-27T23:16:04.373892+00:00,Rohit Yadav,+917844806452,customer313@kaushalkonnect.in
562,636,235,Home Cleaning,Faridabad,790,requested,2026-07-18T14:57:18.373892+00:00,Riya Yadav,+919039067099,customer235@kaushalkonnect.in
563,952,465,Plumbing,Noida,2170,completed,2026-07-06T14:05:08.373892+00:00,Rohit Reddy,+919025670633,customer465@kaushalkonnect.in
564,524,56,Electrical,Ghaziabad,853,booked,2026-06-29T11:22:21.373892+00:00,Isha Singh,+916572768981,customer56@kaushalkonnect.in
565,239,238,Plumbing,Delhi,2108,completed,2026-07-04T11:54:11.373892+00:00,Kavita Nair,+918708558500,customer238@kaushalkonnect.in
566,897,196,Carpentry,Noida,2206,completed,2026-07-06T06:39:42.373892+00:00,Vivek Ali,+916117799667,customer196@kaushalkonnect.in
567,978,73,Carpentry,Delhi,3671,cancelled,2026-08-13T08:03:02.373892+00:00,Meera Kumar,+917136132628,customer73@kaushalkonnect.in
568,193,518,Home Cleaning,Delhi,1583,completed,2026-08-03T01:41:57.373892+00:00,Shivam Kohli,+917982565130,customer518@kaushalkonnect.in
569,991,195,Appliance Repair,Gurugram,3522,booked,2026-06-29T02:25:32.373892+00:00,Shreya Rawat,+916696460283,customer195@kaushalkonnect.in
570,419,229,Home Cleaning,Noida,966,requested,2026-08-06T10:37:55.373892+00:00,Vinay Gupta,+919808314953,customer229@kaushalkonnect.in
571,218,82,Electrical,Faridabad,2005,booked,2026-07-09T14:46:09.373892+00:00,Shreya Yadav,+916993528518,customer82@kaushalkonnect.in
572,324,454,Painting,Ghaziabad,1004,booked,2026-07-30T05:28:20.373892+00:00,Pradeep Srivastava,+917858814204,customer454@kaushalkonnect.in
573,702,355,Appliance Repair,Delhi,3041,requested,2026-08-06T00:30:48.373892+00:00,Rahul Saini,+919852992624,customer355@kaushalkonnect.in
574,235,27,Painting,Gurugram,1682,completed,2026-06-18T10:29:50.373892+00:00,Sonam Ghosh,+918245125686,customer27@kaushalkonnect.in
575,643,130,Electrical,Noida,1218,completed,2026-07-21T13:00:46.373892+00:00,Neha Saini,+918359561404,customer130@kaushalkonnect.in
576,672,377,Carpentry,Gurugram,1315,completed,2026-07-27T00:58:55.373892+00:00,Aditi Srivastava,+918800376637,customer377@kaushalkonnect.in
577,681,91,Carpentry,Ghaziabad,1834,completed,2026-06-14T21:38:02.373892+00:00,Ananya Thakur,+917658243747,customer91@kaushalkonnect.in
578,559,567,Painting,Delhi,1958,cancelled,2026-08-14T09:53:14.373892+00:00,Ankit Sheikh,+917658527719,customer567@kaushalkonnect.in
579,332,179,Home Cleaning,Ghaziabad,605,requested,2026-07-29T02:37:29.373892+00:00,Priya Dutta,+916829457548,customer179@kaushalkonnect.in
580,579,555,Home Cleaning,Gurugram,904,booked,2026-08-08T14:45:41.373892+00:00,Ravi Kohli,+917274431723,customer555@kaushalkonnect.in
581,895,253,Appliance Repair,Gurugram,2586,booked,2026-07-30T11:05:19.373892+00:00,Meera Saxena,+919879003185,customer253@kaushalkonnect.in
582,742,467,Painting,Delhi,1631,booked,2026-06-27T04:43:37.373892+00:00,Sanjay Ali,+918611965341,customer467@kaushalkonnect.in
583,736,168,Electrical,Noida,1300,requested,2026-06-18T13:24:27.373892+00:00,Sunil Wadhwa,+919410461106,customer168@kaushalkonnect.in
584,269,319,Carpentry,Delhi,1447,completed,2026-07-08T21:48:48.373892+00:00,Divya Agarwal,+916066163974,customer319@kaushalkonnect.in
585,167,309,Electrical,Noida,1103,rejected,2026-06-25T03:06:18.373892+00:00,Ashish Qureshi,+917601537906,customer309@kaushalkonnect.in
586,567,413,Electrical,Delhi,905,rejected,2026-08-19T09:09:48.373892+00:00,Rahul Rana,+916728788460,customer413@kaushalkonnect.in
587,534,460,Home Cleaning,Gurugram,500,booked,2026-08-09T22:48:35.373892+00:00,Rakesh Sheikh,+916441062571,customer460@kaushalkonnect.in
588,877,574,Painting,Delhi,1654,booked,2026-08-18T02:53:47.373892+00:00,Ayush Rawat,+919085644584,customer574@kaushalkonnect.in
589,230,468,Home Cleaning,Ghaziabad,683,completed,2026-07-25T12:48:00.373892+00:00,Karan Khanna,+916112379420,customer468@kaushalkonnect.in
590,250,319,Home Cleaning,Delhi,1505,completed,2026-08-30T11:54:19.373892+00:00,Divya Agarwal,+916066163974,customer319@kaushalkonnect.in
591,299,502,Home Cleaning,Ghaziabad,837,cancelled,2026-09-02T03:55:39.373892+00:00,Ankit Bhardwaj,+918786563563,customer502@kaushalkonnect.in
592,615,406,Appliance Repair,Noida,2489,requested,2026-06-20T05:36:28.373892+00:00,Mohit Ali,+918926770384,customer406@kaushalkonnect.in
593,396,189,Appliance Repair,Greater Noida,2450,completed,2026-08-28T10:35:57.373892+00:00,Mohit Roy,+918455755597,customer189@kaushalkonnect.in
594,40,114,Electrical,Ghaziabad,1356,completed,2026-08-05T18:06:02.373892+00:00,Shreya Chaudhary,+918253113101,customer114@kaushalkonnect.in
595,425,112,Plumbing,Delhi,1069,requested,2026-06-27T07:01:31.373892+00:00,Arjun Wadhwa,+919666901867,customer112@kaushalkonnect.in
596,484,216,Electrical,Noida,925,requested,2026-07-14T05:48:28.373892+00:00,Mohit Rao,+918547854797,customer216@kaushalkonnect.in
597,443,560,Carpentry,Delhi,2839,completed,2026-07-30T12:04:39.373892+00:00,Pradeep Menon,+919319371669,customer560@kaushalkonnect.in
598,815,175,Carpentry,Delhi,1851,booked,2026-06-28T06:04:03.373892+00:00,Neha Sheikh,+916566337470,customer175@kaushalkonnect.in
599,279,36,Home Cleaning,Faridabad,1227,requested,2026-06-30T15:44:42.373892+00:00,Sachin Dutta,+919322371606,customer36@kaushalkonnect.in
600,170,300,Appliance Repair,Gurugram,3215,booked,2026-07-27T22:10:58.373892+00:00,Rakesh Kapoor,+916720285861,customer300@kaushalkonnect.in
601,220,335,Home Cleaning,Faridabad,1628,booked,2026-08-06T04:28:56.373892+00:00,Shreya Das,+917309578108,customer335@kaushalkonnect.in
602,188,436,Electrical,Gurugram,1971,booked,2026-07-09T17:32:22.373892+00:00,Dev Sheikh,+918057241978,customer436@kaushalkonnect.in
603,963,544,Painting,Greater Noida,1432,completed,2026-07-25T21:53:22.373892+00:00,Amit Thakur,+918902001626,customer544@kaushalkonnect.in
604,871,587,Plumbing,Delhi,1116,rejected,2026-08-26T10:10:06.373892+00:00,Vivek Negi,+916220439054,customer587@kaushalkonnect.in
605,19,390,Painting,Delhi,1105,booked,2026-08-13T20:57:29.373892+00:00,Neha Arora,+918665113514,customer390@kaushalkonnect.in
606,646,167,Plumbing,Noida,1418,booked,2026-08-02T20:55:43.373892+00:00,Naman Bansal,+919290222030,customer167@kaushalkonnect.in
607,837,203,Home Cleaning,Faridabad,786,booked,2026-06-29T05:03:55.373892+00:00,Deepika Dutta,+917997223118,customer203@kaushalkonnect.in
608,230,28,Home Cleaning,Ghaziabad,912,booked,2026-06-14T13:55:21.373892+00:00,Karan Kumar,+918917158636,customer28@kaushalkonnect.in
609,831,12,Carpentry,Delhi,2074,completed,2026-07-18T08:10:08.373892+00:00,Shreya Gupta,+919757368839,customer12@kaushalkonnect.in
610,918,128,Plumbing,Gurugram,1733,booked,2026-07-19T20:57:11.373892+00:00,Sanjay Rawat,+918586491298,customer128@kaushalkonnect.in
611,467,343,Appliance Repair,Delhi,2024,completed,2026-09-01T10:43:01.373892+00:00,Pooja Arora,+917678644017,customer343@kaushalkonnect.in
612,114,303,Painting,Noida,1644,booked,2026-08-30T09:15:41.373892+00:00,Aman Menon,+918072606082,customer303@kaushalkonnect.in
613,828,371,Painting,Greater Noida,1240,booked,2026-07-06T20:36:04.373892+00:00,Gaurav Jain,+918010351544,customer371@kaushalkonnect.in
614,47,521,Electrical,Faridabad,1504,cancelled,2026-07-17T23:27:43.373892+00:00,Akash Kohli,+918199179734,customer521@kaushalkonnect.in
615,90,37,Home Cleaning,Delhi,658,cancelled,2026-09-05T00:46:45.373892+00:00,Dev Sharma,+919627427962,customer37@kaushalkonnect.in
616,756,463,Electrical,Delhi,1236,booked,2026-09-02T04:58:04.373892+00:00,Siddharth Iyer,+919869412403,customer463@kaushalkonnect.in
617,516,529,Electrical,Delhi,999,completed,2026-08-12T01:52:57.373892+00:00,Yogesh Patel,+917198023595,customer529@kaushalkonnect.in
618,556,7,Home Cleaning,Delhi,943,booked,2026-06-13T12:54:46.373892+00:00,Vinay Ansari,+916749555995,customer7@kaushalkonnect.in
619,801,49,Appliance Repair,Ghaziabad,1329,completed,2026-09-07T15:03:10.373892+00:00,Suman Arora,+918743761651,customer49@kaushalkonnect.in
620,792,355,Home Cleaning,Delhi,794,booked,2026-06-26T03:15:37.373892+00:00,Rahul Saini,+919852992624,customer355@kaushalkonnect.in
621,1001,133,Plumbing,Delhi,2422,booked,2026-08-21T03:17:05.373892+00:00,Sunil Chauhan,+917926050435,customer133@kaushalkonnect.in
622,890,49,Appliance Repair,Ghaziabad,1367,completed,2026-07-25T00:06:44.373892+00:00,Suman Arora,+918743761651,customer49@kaushalkonnect.in
623,123,42,Home Cleaning,Noida,798,completed,2026-08-23T10:51:21.373892+00:00,Ananya Verma,+917337246396,customer42@kaushalkonnect.in
624,410,574,Home Cleaning,Delhi,1573,completed,2026-09-04T11:40:25.373892+00:00,Ayush Rawat,+919085644584,customer574@kaushalkonnect.in
625,830,364,Electrical,Greater Noida,600,requested,2026-08-08T06:37:08.373892+00:00,Mohit Reddy,+916384701713,customer364@kaushalkonnect.in
626,916,17,Appliance Repair,Noida,3130,requested,2026-06-25T19:28:38.373892+00:00,Kavita Patel,+919950452761,customer17@kaushalkonnect.in
627,168,62,Plumbing,Ghaziabad,1067,booked,2026-07-29T00:37:13.373892+00:00,Akash Tiwari,+917618890194,customer62@kaushalkonnect.in
628,731,425,Painting,Ghaziabad,1976,requested,2026-06-30T05:36:58.373892+00:00,Nisha Jain,+917677283641,customer425@kaushalkonnect.in
629,601,472,Plumbing,Noida,733,completed,2026-06-18T17:14:13.373892+00:00,Sameer Srivastava,+917649879966,customer472@kaushalkonnect.in
630,369,342,Painting,Faridabad,800,completed,2026-09-04T04:28:25.373892+00:00,Dev Saxena,+917004024554,customer342@kaushalkonnect.in
631,261,519,Carpentry,Delhi,2777,requested,2026-07-24T09:09:06.373892+00:00,Meera Pandey,+919891734613,customer519@kaushalkonnect.in
632,603,192,Carpentry,Greater Noida,1537,requested,2026-07-22T14:33:58.373892+00:00,Meera Mishra,+917237112342,customer192@kaushalkonnect.in
633,55,439,Carpentry,Gurugram,2874,booked,2026-08-10T13:45:13.373892+00:00,Arnav Reddy,+918734250923,customer439@kaushalkonnect.in
634,240,248,Plumbing,Greater Noida,1201,requested,2026-06-13T10:54:40.373892+00:00,Arnav Khan,+916696602547,customer248@kaushalkonnect.in
635,644,539,Electrical,Ghaziabad,908,completed,2026-06-26T06:12:34.373892+00:00,Yash Rao,+919845765673,customer539@kaushalkonnect.in
636,346,233,Plumbing,Delhi,1662,rejected,2026-09-09T13:42:47.373892+00:00,Arnav Ansari,+917807762986,customer233@kaushalkonnect.in
637,746,284,Painting,Noida,1268,requested,2026-06-20T18:54:39.373892+00:00,Nisha Negi,+916918387884,customer284@kaushalkonnect.in
638,633,426,Home Cleaning,Faridabad,560,completed,2026-08-28T03:59:41.373892+00:00,Rahul Kumar,+918620803554,customer426@kaushalkonnect.in
639,149,17,Electrical,Noida,1339,cancelled,2026-06-17T15:02:15.373892+00:00,Kavita Patel,+919950452761,customer17@kaushalkonnect.in
640,9,221,Electrical,Delhi,1994,booked,2026-07-22T23:53:39.373892+00:00,Dev Joshi,+917613763916,customer221@kaushalkonnect.in
641,175,29,Appliance Repair,Delhi,1497,rejected,2026-07-20T14:39:12.373892+00:00,Vivek Shah,+916302207410,customer29@kaushalkonnect.in
642,393,55,Carpentry,Greater Noida,2410,requested,2026-09-07T19:58:43.373892+00:00,Kavita Chauhan,+918270219411,customer55@kaushalkonnect.in
643,129,558,Carpentry,Delhi,1140,completed,2026-07-21T10:07:42.373892+00:00,Vikram Dutta,+918615549552,customer558@kaushalkonnect.in
644,164,502,Home Cleaning,Ghaziabad,1088,requested,2026-08-05T10:18:49.373892+00:00,Ankit Bhardwaj,+918786563563,customer502@kaushalkonnect.in
645,65,244,Appliance Repair,Noida,2144,booked,2026-07-06T14:31:14.373892+00:00,Bhavna Naidu,+918645996516,customer244@kaushalkonnect.in
646,860,230,Home Cleaning,Noida,928,booked,2026-07-07T23:31:48.373892+00:00,Riya Sheikh,+917764133229,customer230@kaushalkonnect.in
647,192,55,Painting,Greater Noida,1385,booked,2026-06-30T10:31:31.373892+00:00,Kavita Chauhan,+918270219411,customer55@kaushalkonnect.in
648,304,345,Painting,Delhi,1957,requested,2026-08-19T00:53:45.373892+00:00,Arnav Jain,+917137990400,customer345@kaushalkonnect.in
649,754,513,Painting,Noida,932,booked,2026-08-10T22:19:54.373892+00:00,Yogesh Arora,+917492716523,customer513@kaushalkonnect.in
650,910,285,Home Cleaning,Noida,1441,booked,2026-07-16T21:36:07.373892+00:00,Manish Khan,+917897003300,customer285@kaushalkonnect.in
651,463,2,Appliance Repair,Delhi,2098,booked,2026-06-14T01:03:10.373892+00:00,Gaurav Rawat,+916076029990,customer2@kaushalkonnect.in
652,409,563,Carpentry,Delhi,2159,completed,2026-08-21T19:27:07.373892+00:00,Sameer Bhatia,+916401040985,customer563@kaushalkonnect.in
653,321,21,Appliance Repair,Faridabad,2258,completed,2026-07-30T22:43:51.373892+00:00,Naman Ansari,+918834023769,customer21@kaushalkonnect.in
654,644,528,Electrical,Delhi,1379,completed,2026-09-07T08:45:50.373892+00:00,Sachin Kumar,+919357438176,customer528@kaushalkonnect.in
655,51,192,Plumbing,Greater Noida,875,booked,2026-06-26T20:10:41.373892+00:00,Meera Mishra,+917237112342,customer192@kaushalkonnect.in
656,504,38,Plumbing,Noida,1358,rejected,2026-06-26T19:46:23.373892+00:00,Vivek Khanna,+916955463077,customer38@kaushalkonnect.in
657,628,360,Carpentry,Noida,2284,completed,2026-08-05T15:20:56.373892+00:00,Deepika Saini,+919155999434,customer360@kaushalkonnect.in
658,365,371,Plumbing,Greater Noida,1212,completed,2026-07-20T08:35:05.373892+00:00,Gaurav Jain,+918010351544,customer371@kaushalkonnect.in
659,383,406,Appliance Repair,Noida,2694,booked,2026-09-05T08:22:23.373892+00:00,Mohit Ali,+918926770384,customer406@kaushalkonnect.in
660,640,100,Electrical,Delhi,1443,booked,2026-07-18T12:46:50.373892+00:00,Shivam Sharma,+919798846461,customer100@kaushalkonnect.in
661,336,196,Electrical,Noida,1531,requested,2026-07-23T02:20:31.373892+00:00,Vivek Ali,+916117799667,customer196@kaushalkonnect.in
662,546,518,Appliance Repair,Delhi,2262,booked,2026-07-13T23:12:01.373892+00:00,Shivam Kohli,+917982565130,customer518@kaushalkonnect.in
663,874,464,Appliance Repair,Gurugram,2169,booked,2026-07-03T18:41:28.373892+00:00,Suman Tiwari,+917180474288,customer464@kaushalkonnect.in
664,705,86,Carpentry,Ghaziabad,877,requested,2026-07-17T23:46:50.373892+00:00,Neha Iyer,+918364855851,customer86@kaushalkonnect.in
665,38,204,Electrical,Delhi,1925,cancelled,2026-08-11T07:19:16.373892+00:00,Rakesh Mishra,+918137619980,customer204@kaushalkonnect.in
666,182,205,Plumbing,Faridabad,2500,cancelled,2026-06-29T22:43:01.373892+00:00,Vivek Kapoor,+917303160507,customer205@kaushalkonnect.in
667,700,330,Home Cleaning,Delhi,585,booked,2026-09-05T13:15:58.373892+00:00,Shivam Chauhan,+919916174719,customer330@kaushalkonnect.in
668,24,570,Carpentry,Gurugram,2651,booked,2026-07-10T23:32:03.373892+00:00,Naman Das,+918558291200,customer570@kaushalkonnect.in
669,894,265,Electrical,Noida,1089,completed,2026-07-26T21:38:46.373892+00:00,Pooja Bisht,+916731079638,customer265@kaushalkonnect.in
670,404,587,Electrical,Delhi,887,requested,2026-09-04T12:03:24.373892+00:00,Vivek Negi,+916220439054,customer587@kaushalkonnect.in
671,825,544,Home Cleaning,Greater Noida,931,booked,2026-08-11T11:35:36.373892+00:00,Amit Thakur,+918902001626,customer544@kaushalkonnect.in
672,672,530,Carpentry,Gurugram,2616,completed,2026-07-26T22:46:26.373892+00:00,Rahul Patel,+918088665239,customer530@kaushalkonnect.in
673,467,195,Appliance Repair,Gurugram,2941,rejected,2026-08-16T08:30:18.373892+00:00,Shreya Rawat,+916696460283,customer195@kaushalkonnect.in
674,617,286,Plumbing,Faridabad,1199,requested,2026-08-03T03:43:35.373892+00:00,Nisha Pandey,+916412262891,customer286@kaushalkonnect.in
675,508,359,Appliance Repair,Noida,1121,cancelled,2026-06-30T06:12:45.373892+00:00,Naman Thakur,+918857452602,customer359@kaushalkonnect.in
676,153,95,Electrical,Noida,1570,completed,2026-07-19T19:22:08.373892+00:00,Yogesh Verma,+916858393421,customer95@kaushalkonnect.in
677,522,207,Plumbing,Faridabad,1433,cancelled,2026-08-07T03:13:33.373892+00:00,Ravi Bhatia,+916554956857,customer207@kaushalkonnect.in
678,150,600,Appliance Repair,Noida,1494,booked,2026-08-05T11:07:36.373892+00:00,Vikram Nair,+917497239865,customer600@kaushalkonnect.in
679,823,584,Electrical,Faridabad,1197,completed,2026-08-05T14:11:59.373892+00:00,Neha Verma,+918053138003,customer584@kaushalkonnect.in
680,924,84,Painting,Gurugram,2229,booked,2026-06-16T08:29:03.373892+00:00,Sachin Ali,+917690825404,customer84@kaushalkonnect.in
681,694,27,Plumbing,Gurugram,1918,completed,2026-06-27T07:29:29.373892+00:00,Sonam Ghosh,+918245125686,customer27@kaushalkonnect.in
682,970,176,Painting,Delhi,2648,booked,2026-07-21T03:15:45.373892+00:00,Sachin Yadav,+918403599033,customer176@kaushalkonnect.in
683,183,465,Electrical,Noida,1207,completed,2026-08-20T23:16:06.373892+00:00,Rohit Reddy,+919025670633,customer465@kaushalkonnect.in
684,463,559,Appliance Repair,Noida,739,cancelled,2026-07-02T09:56:16.373892+00:00,Arnav Ghosh,+917798176207,customer559@kaushalkonnect.in
685,284,460,Plumbing,Gurugram,1227,cancelled,2026-06-13T17:24:49.373892+00:00,Rakesh Sheikh,+916441062571,customer460@kaushalkonnect.in
